id,symbol,name,price,market_cap,total_volume,rank,image,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,atl,atl_change_percentage,atl_date,last_updated
slash-protocol,slash,Slash Protocol,1.63,0.0,0.0,,https://assets.coingecko.com/coins/images/16238/large/pFdDW-Uw_400x400.png?1623367317,1.63,1.63,0.0,0.0,,,0.0,10000000.0,,1.63,0.0,2021-08-31T05:53:25.224Z,2021-09-02T17:07:53.691Z
aave-polygon-wbtc,amWBTC,Aave Polygon WBTC,3758020.0,0.0,0.0,,https://assets.coingecko.com/coins/images/17265/large/amWBTC_2x.png?1626966974,4360326.0,3557362.0,31305.0,0.86386,0.0,0.0,0.0,,,2387767.0,57.38636,2021-07-23T17:07:00.242Z,2021-09-04T15:07:00.906Z
blocknotex,bnox,BlockNoteX,45.05,0.0,9172053.0,,https://assets.coingecko.com/coins/images/11066/large/bnox-color-h256.png?1587777583,45.25,42.89,1.66,3.82553,0.0,0.0,0.0,28628.0,,28.06,60.60798,2020-05-28T12:03:50.611Z,2021-09-04T15:37:18.075Z
0-5x-long-dragon-index-token,drgnhalf,0.5X Long Dragon Index Token,1664124.0,0.0,133.13,,https://assets.coingecko.com/coins/images/12001/large/683JEXMN_400x400.png?1596690694,,,,,,,0.0,,,598758.0,177.92936,2020-11-05T21:44:29.213Z,2021-08-30T12:35:30.077Z
rise-of-nebula,ron,Rise Of Nebula,9.327e-09,0.0,14370.19,,https://assets.coingecko.com/coins/images/17128/large/ron.PNG?1626409615,9.423e-09,9.101e-09,1.16e-10,1.26336,0.0,0.0,0.0,1000000000000000.0,,7.58e-09,22.76219,2021-08-10T04:01:32.963Z,2021-09-04T15:23:47.775Z
coinwaycoin,can,Coinwaycoin,7.44348e-07,0.0,0.0,,https://assets.coingecko.com/coins/images/12671/large/Coingeco.png?1601505278,,,,,,,0.0,800000000.0,,7.43208e-07,0.15348,2021-06-30T15:34:03.076Z,2021-07-06T19:05:35.016Z
shrooms,shrm,Shrooms,12.16,0.0,3003.36,,https://assets.coingecko.com/coins/images/5994/large/shrooms-coin.png?1547041937,12.17,12.16,-0.003036706825,-0.02496,0.0,0.0,0.0,,,0.174568,6868.14179,2020-04-13T19:00:51.203Z,2021-09-03T16:30:16.873Z
faircoin,fair,Faircoin,2.07,0.0,106018.0,,https://assets.coingecko.com/coins/images/255/large/logo_%28100%29.png?1615267762,,,,,,,0.0,53393831.47,,0.02213226,9235.66171,2014-08-18T00:00:00.000Z,2021-08-26T18:30:21.754Z
africa-to-mars,atm,Africa To Mars,1.97,0.0,112514.0,,https://assets.coingecko.com/coins/images/15925/large/atm.PNG?1622433381,2.49,1.96,-0.403810904951,-17.02508,0.0,0.0,0.0,100000000.0,,1.96,0.75379,2021-09-04T14:30:07.770Z,2021-09-04T15:25:29.389Z
wixlar,wix,Wixlar,0.138138,0.0,0.138138,,https://assets.coingecko.com/coins/images/6306/large/JtT8UEU.png?1547042361,,,,,,,0.0,5330000000.0,,0.00873857,1480.78044,2019-11-04T09:45:35.300Z,2021-08-31T23:49:48.995Z
fat-doge,foge,Fat Doge,6.9851e-08,0.0,66824.0,,https://assets.coingecko.com/coins/images/15497/large/foge.png?1621057848,6.9877e-08,6.9602e-08,-2.7e-11,-0.03827,0.0,0.0,0.0,,,2.2392e-08,211.9444,2021-07-27T14:23:29.725Z,2021-09-04T08:58:19.617Z
jack-token,jack,Jack Token,43.76,0.0,10618037.0,,https://assets.coingecko.com/coins/images/10991/large/Jacktoken200x200.png?1586938972,44.3,43.43,-0.547106271531,-1.2349,0.0,0.0,0.0,4600000000.0,,0.357792,12111.83318,2021-05-04T05:53:21.339Z,2021-09-04T15:23:14.453Z
stakedxem,stxem,stakedXEM,8.46,0.0,0.0,,https://assets.coingecko.com/coins/images/13417/large/stakedXEM_high_res.png?1608389932,,,,,,,0.0,,,8.27,2.25305,2021-07-14T03:30:02.340Z,2021-09-02T11:16:50.760Z
tonestra,tnr,Tonestra,1.072e-05,0.0,139.38,,https://assets.coingecko.com/coins/images/12168/large/tonestra_logo.jpg?1597788575,1.092e-05,1.032e-05,3.20139e-07,3.07806,0.0,0.0,0.0,,,3.863e-09,277446.32621,2020-10-31T07:41:29.683Z,2021-09-04T12:54:14.756Z
chubbyakita,cakita,ChubbyAkita,0.0,0.0,0.0,,https://assets.coingecko.com/coins/images/15563/large/cakita.jpg?1621217438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+17,,0.0,694.38748,2021-06-09T15:18:54.483Z,2021-09-04T15:00:37.068Z
stargaze-protocol,stgz,Stargaze Protocol,0.800953,0.0,0.0,,https://assets.coingecko.com/coins/images/13339/large/stgz_protocol_logo.jpg?1607580880,,,,,,,0.0,10000000.0,,0.469978,70.42364,2021-02-28T18:58:26.827Z,2021-09-02T11:16:01.562Z
lyfe-silver,lsilver,Lyfe Silver,71.71,0.0,164673.0,,https://assets.coingecko.com/coins/images/14939/large/LSILVER-Logo-200.png?1619082811,73.86,70.68,0.27215,0.38098,0.0,0.0,0.0,500000.0,,61.57,16.44475,2021-06-25T23:34:54.019Z,2021-09-04T15:38:13.184Z
zynecoin,zyn,Zynecoin,23.88,0.0,7101582.0,,https://assets.coingecko.com/coins/images/7587/large/LOGO-HD-Z-de-ZYNECOIN-coinmarket.png?1574652402,24.23,23.09,-0.135949720284,-0.56597,0.0,0.0,0.0,51009352.0,,17.29,37.74023,2020-02-20T00:14:20.924Z,2021-09-04T15:33:52.470Z
ecash,xec,eCash,0.02497718,0.0,111838813715.0,,https://assets.coingecko.com/coins/images/16646/large/Logo_final-22.png?1628239446,0.02655583,0.01868872,0.00628847,33.64847,0.0,0.0,0.0,21000000000000.0,,0.00137693,1713.7627,2021-07-20T20:49:46.212Z,2021-09-04T15:40:07.839Z
crypto-application-token,capp,Crypto Application Token,0.05503,0.0,25789374.0,,https://assets.coingecko.com/coins/images/11082/large/capp.PNG?1588048135,0.064103,0.052058,-0.009073380887,-14.15431,0.0,0.0,0.0,10000000000.0,,0.01132707,441.56519,2020-11-10T01:16:56.807Z,2021-09-04T15:31:21.145Z
metafinance,mfi,MetaFinance,15613.93,0.0,612326.0,,https://assets.coingecko.com/coins/images/17365/large/meta.PNG?1627435447,17626.41,14923.49,-1902.621323923015,-10.86185,0.0,0.0,0.0,411622.0,420000.0,9434.08,65.50556,2021-08-24T09:43:59.223Z,2021-09-04T15:16:38.403Z
vivo,vivo,VIVO,0.073458,0.0,22.04,,https://assets.coingecko.com/coins/images/893/large/vivo.png?1548760098,0.073858,0.072638,-0.000400807685,-0.54267,0.0,0.0,0.0,1103933.0,,0.00173084,4144.03224,2020-01-06T10:44:55.495Z,2021-09-04T07:00:04.842Z
hokkaido-inu-bsc,hokk,Hokkaidu Inu BSC,1.32229e-07,0.0,1027436.0,,https://assets.coingecko.com/coins/images/17949/large/HOKK_Inu_Mascot.png?1629897200,,,,,,,0.0,1000000000000000.0,,1.30489e-07,1.33345,2021-08-31T06:48:26.712Z,2021-08-31T09:50:18.955Z
cc,cc,CC,0.141879,0.0,561.11,,https://assets.coingecko.com/coins/images/11593/large/CC_logo_200.png?1591599112,,,,,,,0.0,800000000.0,,0.064679,119.35828,2021-06-02T22:52:31.183Z,2021-09-03T04:19:30.521Z
global-digital-content,gdc,Global Digital Content,0.678382,0.0,28387.0,,https://assets.coingecko.com/coins/images/10122/large/Vp4L1x4Hu4HEuEPUl0gSocDaVifkXlCqSd8A72ml_Q0uwEc9uBWBTwjS43_NP8eiiZVveJDIQXguWUXYk3MLZiFOER-8CGO120I0NGU_L8aTJ8c50a-O_AbkY-4nUkPYhUTNgf3rkcqkXnKecixQwLfkJG2XTCLwNvo_ox05x0_hU1Z__FOT4O7AeU-PC6skc85NCVS68cnZjxcUBOY9K.jpg?1576124937,0.771238,0.677809,-0.09130478898,-11.8626,0.0,0.0,0.0,4765815835.0,,0.00852266,7853.01628,2019-12-20T04:34:24.377Z,2021-09-04T15:37:14.078Z
unicly-genesis-mooncats-collection,ugmc,Unicly Genesis MoonCats Collection,55.14,0.0,1561932.0,,https://assets.coingecko.com/coins/images/17142/large/logo_-_2021-07-19T091229.148.png?1626657156,57.44,54.37,-2.295254920583,-3.99607,0.0,0.0,0.0,10000000.0,,14.69,275.34854,2021-07-20T13:54:13.167Z,2021-09-04T13:25:14.558Z
bitex-global,xbx,Bitex Global XBX Coin,0.879217,0.0,79.83,,https://assets.coingecko.com/coins/images/4249/large/lI08UUfi_400x400.jpg?1547203502,0.8863,0.874681,-0.007083590856,-0.79923,0.0,0.0,0.0,298021513.0,,0.03439175,2456.47541,2020-02-06T11:53:56.811Z,2021-09-04T13:30:02.412Z
yearn20moonfinance,ymf20,Yearn20Moon.Finance,15.19,0.0,3319.12,,https://assets.coingecko.com/coins/images/13037/large/Brand_Identity.png?1605773986,15.73,15.67,-0.542948163207,-3.45155,0.0,0.0,0.0,6843.0,,1.13,1247.62693,2021-04-22T12:58:08.415Z,2021-09-03T18:24:10.120Z
medikey,mkey,MEDIKEY,0.142851,0.0,1888.92,,https://assets.coingecko.com/coins/images/8257/large/medikey.png?1563782655,,,,,,,0.0,3000000000.0,,0.077203,85.03206,2021-03-23T07:03:19.432Z,2021-08-25T04:24:06.200Z
bitcherry,bchc,BitCherry,0.301005,0.0,3009.83,,https://assets.coingecko.com/coins/images/11655/large/1JhE8tWnG6kmVCr.png?1592356873,0.345313,0.303889,-0.039766998393,-11.66968,0.0,0.0,0.0,10000000000.0,,0.141439,112.81602,2020-10-27T12:10:22.354Z,2021-09-04T12:26:10.712Z
kongz-vault-nftx,kongz,KONGZ Vault (NFTX),9524896.0,0.0,1828108.0,,https://assets.coingecko.com/coins/images/17061/large/kongz.png?1626150650,9404656.0,8581653.0,928404.0,10.7998,0.0,0.0,0.0,5.0,,427717.0,2098.80083,2021-07-18T05:21:58.404Z,2021-09-04T15:34:26.799Z
moonlift,mltp,Moonlift,0.01019192,0.0,408145.0,,https://assets.coingecko.com/coins/images/16226/large/moonlift.jpg?1623339333,,,,,,,0.0,99678119394.3626,,0.00572712,77.95885,2021-07-27T16:32:25.114Z,2021-08-27T00:58:17.721Z
muso-finance,muso,MUSO Finance,9.5313e-08,0.0,10099.42,,https://assets.coingecko.com/coins/images/17535/large/LOGO-200X200-1.png?1628138792,9.3547e-08,9.2411e-08,1.994e-09,2.13707,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,8.4303e-08,10.96463,2021-08-05T05:00:43.443Z,2021-09-04T15:31:38.931Z
raven-dark,xrd,Raven Dark,0.02786786,0.0,2430.76,,https://assets.coingecko.com/coins/images/8187/large/bAY1Smt.png?1556155507,0.090021,0.01532605,-0.010321563026,-27.02728,0.0,0.0,0.0,210000000.0,,2.093e-05,133056.73434,2021-08-31T02:00:48.523Z,2021-09-04T13:30:03.164Z
aave-amm-unirenweth,aAmmUniRENWETH,Aave AMM UniRENWETH,13359.61,0.0,,,https://assets.coingecko.com/coins/images/17223/large/aAmmUniRENWETH.png?1626880629,13396.82,12893.37,64.27,0.48342,0.0,0.0,0.0,,,5542.36,141.04555,2021-07-21T20:07:00.640Z,2021-09-04T15:00:30.810Z
lp-renbtc-curve,renbtcCurve,LP renBTC Curve,3714174.0,0.0,,,https://assets.coingecko.com/coins/images/11957/large/Curvefi_renCrv_32.png?1596435739,3759276.0,3689250.0,-43549.37749959389,-1.15893,0.0,0.0,0.0,8100.01704715288,,736454.0,404.33186,2020-09-05T20:08:59.824Z,2021-09-04T15:00:30.990Z
15860-hartwell,realtoken-s-15860-hartwell-st-detroit-mi,"RealT Token - 15860 Hartwell St, Detroit, MI 48227",3715.43,0.0,0.0,,https://assets.coingecko.com/coins/images/16595/large/15860-Hartwell-hero-1.jpg?1624540454,3715.43,3697.43,6.35,0.17113,0.0,0.0,0.0,,,3520.18,5.54668,2021-07-31T14:17:47.091Z,2021-09-04T12:46:14.483Z
ragnarok,ragna,Ragnarok,0.04372939,0.0,0.131188,,https://assets.coingecko.com/coins/images/5819/large/ragna_logo.png?1547041689,0.0443408,0.04390025,-0.000585620707,-1.3215,0.0,0.0,0.0,100000000.0,,0.00891804,390.34737,2019-05-11T00:00:00.000Z,2021-09-04T14:36:11.272Z
cmitcoin,cmit,CMITCOIN,0.00047652,0.0,3175743.0,,https://assets.coingecko.com/coins/images/6427/large/cmitcoin.png?1547739536,0.00063908,0.00047544,-7.876069e-05,-14.18385,0.0,0.0,0.0,50000000000.0,,7.886e-05,504.58467,2020-09-30T22:09:51.027Z,2021-09-04T15:25:00.910Z
silver-gateway,svs,Silver Gateway,11.68,0.0,906077.0,,https://assets.coingecko.com/coins/images/15076/large/icon_1.png?1619646860,11.69,11.53,0.100484,0.86744,0.0,0.0,0.0,99000000.0,,1.17,902.2115,2021-08-17T05:31:26.186Z,2021-09-04T02:31:16.689Z
pofi,pofi,PoFi,7.83,0.0,2198482.0,,https://assets.coingecko.com/coins/images/14734/large/POLLO200_200.png?1617963715,14.24,5.94,0.810856,11.5518,0.0,0.0,0.0,398624.0,,5.11,54.3821,2021-09-03T10:19:35.170Z,2021-09-04T15:34:35.188Z
curio-governance,cgt,Curio Governance,29.36,0.0,5876.32,,https://assets.coingecko.com/coins/images/13607/large/QLwpua7.png?1610273891,29.16,28.99,0.270677,0.93046,0.0,0.0,0.0,100000000.0,,9.14,221.34665,2021-02-01T06:08:39.661Z,2021-09-04T13:08:48.875Z
kokoswap,koko,KokoSwap,513.7,0.0,148759148.0,,https://assets.coingecko.com/coins/images/15205/large/Kokoswap.png?1624955646,520.5,511.48,1.22,0.23776,0.0,0.0,0.0,257812500.0,330000000.0,12.92,3876.04536,2021-05-04T03:23:17.407Z,2021-09-04T15:14:41.959Z
mongo-coin,mongocm,MONGO Coin,156.66,0.0,33212.0,,https://assets.coingecko.com/coins/images/10969/large/mongo-coin-b.png?1586741039,159.29,155.8,-2.145625427598,-1.3511,0.0,0.0,0.0,5000000000.0,,31.52,396.9728,2020-09-05T23:00:34.615Z,2021-09-04T14:34:27.889Z
0-5x-long-defi-index-token,defihalf,0.5X Long DeFi Index Token,1334891.0,0.0,16045.39,,https://assets.coingecko.com/coins/images/12013/large/683JEXMN_400x400__1_.png?1596692965,1357123.0,1334891.0,-22231.69443532359,-1.63815,0.0,0.0,0.0,,,539163.0,147.58586,2020-11-05T21:44:31.502Z,2021-09-03T19:25:54.672Z
xditto,xditto,xDitto,16.54,0.0,17163.26,,https://assets.coingecko.com/coins/images/15135/large/xditto200.png?1619770703,,,,,,,0.0,1470492.0,,13.23,25.03194,2021-05-23T18:18:41.417Z,2021-06-23T00:30:56.500Z
spacegoat-token,sgt,SpaceGoat Token,7.9931e-07,0.0,55941.0,,https://assets.coingecko.com/coins/images/16077/large/Space-Goat-200-x-200-01.png?1622772917,8.06903e-07,7.72726e-07,1.1089e-08,1.40686,0.0,0.0,0.0,1000000000000000.0,,2.0469e-08,3776.79173,2021-06-26T08:14:33.044Z,2021-09-04T15:29:30.875Z
ugas-jun21,ugas-jun21,uGAS-JUN21 Token Expiring 30 Jun 2021,4322.75,0.0,0.0,,https://assets.coingecko.com/coins/images/14439/large/uGAS_Logo_200x200.png?1616064129,,,,,,,0.0,1195.10533589394,1195.10533589394,2761.86,56.51602,2021-07-01T20:00:04.384Z,2021-09-02T11:16:41.566Z
gamebetcoin,gbt,GameBet,0.03644614,0.0,0.182231,,https://assets.coingecko.com/coins/images/445/large/gamebet.png?1547034163,,,,,,,0.0,21000000.0,,0.00387283,841.07295,2020-03-14T22:34:50.182Z,2021-08-25T22:00:07.090Z
safenebula,snbl,Nebula Protocol,19.54,0.0,58.62,,https://assets.coingecko.com/coins/images/14848/large/cgc-logo.png?1621840103,19.67,19.34,-0.128663506419,-0.65419,0.0,0.0,0.0,766373.478641128,766373.478641128,5.75,239.62627,2021-08-15T17:31:17.533Z,2021-09-04T10:30:06.441Z
unknown-fair-object,ufo,Unknown Fair Object,25.47,0.0,4646359.0,,https://assets.coingecko.com/coins/images/10861/large/qzRawLG4_400x400.jpg?1585409160,26.88,25.01,-1.142416583598,-4.2928,0.0,0.0,0.0,10500000.0,,5.63,345.66857,2021-03-19T01:25:01.692Z,2021-09-04T15:34:23.434Z
balicoin,bali,Bali Coin,1.72,0.0,1307822.0,,https://assets.coingecko.com/coins/images/2026/large/bali.png?1547036309,1.77,1.6,0.01660196,0.97731,0.0,0.0,0.0,70000000.0,,0.321369,433.97752,2020-04-23T22:47:23.959Z,2021-09-04T15:30:22.819Z
jmtime,jmt,JMTIME,0.00824611,0.0,80010.0,,https://assets.coingecko.com/coins/images/7397/large/SQA_voBI.png?1555664534,0.00854917,0.00794068,9.86093e-07,0.01196,0.0,0.0,0.0,50000000000.0,,0.00073515,1020.73897,2020-12-09T04:38:49.407Z,2021-09-04T15:34:42.386Z
1x-short-tezos-token,xtzhedge,1X Short Tezos Token,7017.71,0.0,1249125.0,,https://assets.coingecko.com/coins/images/12047/large/683JEXMN_400x400.png?1596702162,7203.11,7016.37,-141.53656927895,-1.97698,0.0,0.0,0.0,,,6474.33,8.37214,2021-08-29T13:22:52.611Z,2021-09-04T15:24:23.785Z
txa,txa,TXA,259.2,0.0,9273019.0,,https://assets.coingecko.com/coins/images/17746/large/TXA_black_sm.png?1629166504,269.33,258.88,-10.133975521995,-3.7626,0.0,0.0,0.0,50000000.0,,258.88,0.33483,2021-09-04T14:19:32.627Z,2021-09-04T15:34:33.296Z
wrapped-xdai,wxdai,Wrapped XDAI,72.87,0.0,50580708.0,,https://assets.coingecko.com/coins/images/14584/large/1_evbI9uxxj2OkBaWNpWcssw.png?1617163410,73.07,71.9,0.470752,0.65023,0.0,0.0,0.0,14840684.835,,68.08,6.99065,2021-07-26T01:10:48.753Z,2021-09-04T15:40:02.454Z
3x-short-defi-index-token,defibear,3X Short DeFi Index Token,0.093294,0.0,296569.0,,https://assets.coingecko.com/coins/images/12012/large/683JEXMN_400x400__1_.png?1596692651,0.096671,0.091653,-0.002665208358,-2.77743,0.0,0.0,0.0,,,0.088789,5.07391,2021-09-03T10:48:20.114Z,2021-09-04T15:02:32.742Z
10700-whittier,realtoken-s-10700-whittier-ave-detroit-mi,"RealT Token - 10700 Whittier Ave, Detroit, MI 48224",3765.32,0.0,0.0,,https://assets.coingecko.com/coins/images/16625/large/10700-Whittier-hero-2.jpg?1624552489,3814.51,3765.32,-49.193013971217,-1.28963,,,0.0,,,2527.69,48.96272,2021-06-29T09:34:20.845Z,2021-09-03T15:30:14.100Z
defini,dfni,DeFini,79.95,0.0,29583.0,,https://assets.coingecko.com/coins/images/14616/large/logo_-_2021-04-01T133425.308.png?1617255308,81.02,79.35,-1.065398767587,-1.31501,0.0,0.0,0.0,100000000.0,,4.59,1637.40616,2021-04-14T20:58:39.210Z,2021-09-04T15:23:16.306Z
door,door,DOOR,40.59,0.0,2370697.0,,https://assets.coingecko.com/coins/images/16885/large/door256.png?1625548384,41.47,39.88,-0.88363397959,-2.13074,0.0,0.0,0.0,4000000000.0,,22.11,85.16488,2021-07-06T13:16:53.075Z,2021-09-04T15:36:51.365Z
brickblock,bbk,BrickBlock,1.08,0.0,0.0,,https://assets.coingecko.com/coins/images/1482/large/brickblock.png?1547563565,1.08,1.08,0.0,0.0,0.0,0.0,0.0,500000000.0,,0.02738029,3859.15133,2020-01-20T13:29:36.344Z,2021-09-03T20:14:09.809Z
biopassport,biot,Bio Passport,1.76,0.0,72065702.0,,https://assets.coingecko.com/coins/images/14167/large/logo_%2895%29.png?1614753428,1.8,1.68,0.056917,3.33662,0.0,0.0,0.0,8800000000.0,,0.523512,235.99391,2021-06-22T13:19:50.829Z,2021-09-04T15:37:38.282Z
purple-butterfly-trading,pbtt,Purple Butterfly Trading,7.27,0.0,843.61,,https://assets.coingecko.com/coins/images/6923/large/3OH0F4xl_400x400.jpg?1547043295,,,,,,,0.0,,,0.272764,2566.22283,2020-05-06T04:59:37.280Z,2021-09-01T15:12:03.593Z
tutors-diary,tuda,Tutor's Diary,0.17822,0.0,2163.78,,https://assets.coingecko.com/coins/images/7846/large/dbOq7_JEa8Vzq1ljCHJygOrLjk-GmQj3qo3XuwFxa3-vKb9kbe4sFi7msqJE5eRie0WMbcPf29qS_nmNGfI_96lYJZlssCwlk-mDlBoC-LbJNxEBpMFN1gBxZLHzoHtbOn5Yk9BnKhRaz6rKA8QbMWcvXHWjK7hAqOBCqnkHdpQ_iGXHJcMkyWZJ0sMbDR4Lbi9wfrJ2vEurY45q3.jpg?1551149529,,,,,,,0.0,600000000.0,,0.03419123,421.24521,2020-02-05T22:49:16.674Z,2021-09-01T18:11:34.356Z
9481-wayburn,realtoken-s-9481-wayburn-st-detroit-mi,"RealT Token - 9481 Wayburn St, Detroit, MI 48224",3936.89,0.0,0.0,,https://assets.coingecko.com/coins/images/16609/large/9481-Wayburn-hero-1.jpg?1624545084,,,,,,,0.0,,,3679.14,7.00568,2021-07-31T14:17:46.311Z,2021-09-01T07:52:05.279Z
otocash,oto,OTOCASH,4.78,0.0,10072.83,,https://assets.coingecko.com/coins/images/7447/large/oto.png?1548635657,4.8,4.64,0.00647816,0.1358,0.0,0.0,0.0,38254582.0,,2.07,129.40332,2019-05-09T00:00:00.000Z,2021-09-04T15:38:18.314Z
shibanaut,snaut,Shibanaut,6.227e-09,0.0,6.23,,https://assets.coingecko.com/coins/images/16316/large/shibanaut.PNG?1623735503,6.259e-09,5.944e-09,1.19e-10,1.94184,0.0,0.0,0.0,989055860902477.0,,3.258e-09,91.09409,2021-07-20T13:43:17.137Z,2021-09-04T14:30:11.413Z
scorpion-token,scorp,Scorpion Token,9.0994e-08,0.0,2861.34,,https://assets.coingecko.com/coins/images/16834/large/scorpion.PNG?1625269748,,,,,,,0.0,100000000000000.0,,8.0391e-08,13.18881,2021-07-21T01:30:54.139Z,2021-07-24T12:00:54.055Z
